update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
118,302,1173,374,1389,0.119488,1081,58,99,110,147,25,17,10,0,0
119,292,1160,386,1408,0.124085,1059,57,108,120,149,26,17,10,0,0
120,284,1157,398,1425,0.126196,1054,61,111,124,150,28,17,10,0,0
121,281,1120,411,1437,0.129131,1029,60,108,125,153,29,17,10,0,0
122,279,1083,424,1447,0.133962,993,63,108,130,155,31,17,10,0,0
123,274,1048,436,1460,0.138266,964,62,107,133,158,32,18,10,0,0
124,267,1026,448,1474,0.141626,946,64,105,136,162,32,18,11,0,0
125,260,1002,460,1488,0.145997,921,65,107,143,164,33,18,11,0,0
126,252,987,472,1503,0.149463,907,66,110,143,170,33,19,11,0,0
127,245,969,485,1516,0.153335,891,67,112,145,173,34,21,11,0,0
128,236,956,498,1531,0.155364,882,70,111,150,175,34,21,11,0,0
129,233,915,511,1540,0.160554,848,70,107,155,180,34,21,11,0,0
130,225,902,524,1553,0.163539,838,71,106,160,183,36,21,11,0,0
131,222,872,537,1561,0.168214,814,71,107,160,186,37,23,11,0,0
132,214,845,550,1574,0.171878,795,70,108,161,188,39,23,11,0,0
133,213,804,562,1580,0.177439,760,73,108,161,189,39,24,12,0,0
134,209,766,575,1588,0.183621,727,74,106,164,192,41,24,13,0,0
135,209,728,587,1592,0.189401,693,77,105,165,197,41,24,13,0,0
136,204,703,598,1601,0.193913,670,79,106,167,201,41,24,13,0,0
137,202,667,609,1607,0.200294,639,80,104,168,205,41,25,14,0,0
138,193,650,620,1619,0.204489,622,81,108,171,206,41,26,15,0,0
139,192,615,631,1623,0.211665,586,81,114,174,209,41,26,15,0,0
140,189,588,643,1629,0.217173,561,84,114,177,212,41,27,15,0,0
141,185,575,653,1636,0.220839,549,85,114,180,215,42,27,16,0,0
142,183,547,663,1640,0.22681,525,84,113,183,218,43,28,16,0,0
143,182,525,673,1643,0.232844,505,84,112,185,221,45,29,17,0,0
144,178,500,682,1649,0.239007,478,89,111,187,226,45,29,17,0,0
145,175,477,691,1654,0.243729,457,93,112,188,225,46,30,17,0,0
146,171,466,700,1660,0.246986,447,93,114,190,229,46,30,17,0,0
147,167,436,709,1666,0.25514,417,93,113,193,235,47,30,17,0,0
148,165,413,717,1670,0.261117,398,94,110,194,238,47,30,19,0,0
149,163,388,725,1673,0.267255,375,94,111,195,242,47,30,19,0,0
150,157,379,733,1680,0.26956,369,94,110,198,245,47,30,19,0,0
151,151,369,741,1687,0.272882,360,94,110,200,250,47,30,19,0,0
152,152,343,749,1687,0.279427,335,95,111,204,250,48,30,19,0,0
153,151,313,756,1689,0.286756,309,95,110,206,251,49,30,19,0,0
154,150,289,763,1691,0.293242,287,97,109,208,252,49,31,19,0,0
155,150,268,769,1692,0.299119,267,97,111,209,254,49,31,19,0,0
